annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,BEL,TBB_CRU_16-31_0_0,BEAM,0.446,16-31,1,31F2,3B2,BEAM,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,23.014,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,61.489,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.6,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,7.261,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,31.692,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.456,80-89,1,33F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,10.934,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.231,80-89,1,35F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.04,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.483,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,4.245,80-89,1,38E9,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.578,80-89,1,38F0,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,0.685,80-89,1,38F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,BEL,TBB_DEF_80-89_0_0,BEAM,1.016,80-89,1,40F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.008,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,1.98,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,5.16,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,2.98,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,2.065,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.95,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,2.63,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,3.597,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,1.75,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,4.525,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,3.206,80-89,1,35F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.3,80-89,1,36F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,2.085,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,8.633,80-89,1,36F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.28,80-89,1,36F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.2,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,4.594,80-89,1,37F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,16.049999,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.74,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.97,80-89,1,38F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,6.13,80-89,1,38F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,5.117,80-89,1,38F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.846,80-89,1,39F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,5.874,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.436,80-89,1,40F5,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,33.554001,80-89,1,40F6,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.821,80-89,1,40F7,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DEU,NONE,BEAM,0.037,80-89,1,41F8,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,DNK,TBB_DEF_>=120_0_0,BEAM,0.015,>=120,1,42F6,3B2,BT1,SOL,NONE,O15M,2015
IIA,4,DNK,TBB_DEF_>=120_0_0,BEAM,4.565,>=120,1,43F7,3B2,BT1,SOL,NONE,O15M,2015
IIA,4,DNK,TBB_DEF_>=120_0_0,BEAM,2.198,>=120,1,43F8,3B2,BT1,SOL,NONE,O15M,2015
IIA,4,FRA,TBB_DEF_80-89_0_0,BEAM,0.047,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,FRA,TBB_DEF_80-89_0_0,BEAM,2.659,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,0.067,>=120,1,40F4,3B2,BT1,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,0.359,100-119,1,38F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,0.055,100-119,1,39F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,0.463,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,11.74,16-31,1,32F2,3B2,BEAM,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,14.794,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,395.452,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,8.488,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,35.449,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,545.773,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,108.034,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,1.872,80-89,1,33F1,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,117.21,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,226.336,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,26.827,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,46.496,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2015
IIA,4,NLD,NONE,BEAM,96.94,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2015
