annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,ENG,NONE,BEAM,1.8429,80-89,1,37F3,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,2.9293,80-89,1,37F4,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,15.6245,80-89,1,37F5,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,4.4589,80-89,1,37F6,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,5.9323,80-89,1,38F4,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,8.5164,80-89,1,38F5,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,10.2716,80-89,1,38F6,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,3.2085,80-89,1,39F5,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,5.3256,80-89,1,39F6,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,0.0696,80-89,1,39F7,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,1.6615,80-89,1,40F5,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,35.2022,80-89,1,40F6,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,ENG,NONE,BEAM,0.4104,80-89,1,40F7,3B2,BT2,SOL,CPART13B,O15M,2014
IIA,4,BEL,TBB_CRU_16-31_0_0,BEAM,0.332,16-31,1,31F2,3B2,BEAM,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,13.817,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,52.952,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,0.19,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,9.821,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,22.301,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,4.052,80-89,1,33F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,9.629,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,1.709,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,0.248,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,0.035,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,BEL,TBB_DEF_70-99_0_0,BEAM,0.143,80-89,1,38E9,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,3.84,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,5.44,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,1.565,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.04,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,8.065,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.75,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.3,80-89,1,35F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,5.75,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,15.273,80-89,1,36F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,2.453,80-89,1,36F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.19,80-89,1,37F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,5.58,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,2.38,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.662,80-89,1,38F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,3.446,80-89,1,38F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,0.54,80-89,1,39F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,3.744,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,17.518999,80-89,1,40F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,BEAM,4.56,80-89,1,40F7,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.548,>=120,1,42F6,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.012,>=120,1,42F7,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.489,>=120,1,43F6,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.699,>=120,1,43F7,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,2.798,>=120,1,43F8,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.062,>=120,1,39F4,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.208,>=120,1,40F4,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.042,>=120,1,43F7,3B2,BT1,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,1.93,100-119,1,34F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,1.012,100-119,1,34F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.076,100-119,1,37F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.132,100-119,1,37F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.416,100-119,1,37F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.167,100-119,1,38F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.045,100-119,1,38F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.524,100-119,1,39F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.174,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.499,100-119,1,40F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,SHR,BEAM,0.083,16-31,1,32F3,3B2,BEAM,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,11.316,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,285.025,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,9.796,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,64.448,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,660.832,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,193.951,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,6.236,80-89,1,32F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,101.657,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,277.243,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,65.456,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,80.306,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,81.136,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,61.119,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,13.153,80-89,1,35F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,45.682,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,50.23,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,25.688,80-89,1,35F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,26.445,80-89,1,36F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,54.012,80-89,1,36F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,25.654,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,18.687,80-89,1,36F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,4.155,80-89,1,36F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.83,80-89,1,36F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,7.506,80-89,1,37F1,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,6.82,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,9.177,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,5.874,80-89,1,37F4,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,66.33,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,17.269,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,NLD,FLAT,BEAM,0.368,80-89,1,37F7,3B2,BT2,SOL,NONE,O15M,2014
IIA,4,FRA,NONE,DREDGE,0.34525,80-89,1,31F2,3B2,DREDGE,SOL,NONE,O15M,2014
IIA,4,SCO,NONE,DREDGE,0.004,<16,1,37E9,3B2,DREDGE,SOL,NONE,O15M,2014
IIA,4,BEL,GNS_DEF_120-219_0_0,GILL,0.001,150-219,1,31F2,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,BEL,GNS_DEF_90-99_0_0,GILL,3.737,90-99,1,31F2,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,BEL,GNS_DEF_90-99_0_0,GILL,0.235,90-99,1,35F5,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,BEL,GNS_DEF_90-99_0_0,GILL,0.415,90-99,1,36F5,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.925,100-109,1,34F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,1.306,100-109,1,35F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.037,110-149,1,41F7,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.006,110-149,1,41F8,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.122,110-149,1,42F6,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.005,110-149,1,42F7,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.006,110-149,1,43F8,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.335,150-219,1,34F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.002,150-219,1,40F6,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.02,150-219,1,41F6,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.026,150-219,1,41F7,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.026,150-219,1,41F8,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.002,150-219,1,42F6,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.005,150-219,1,42F7,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.017,150-219,1,43F8,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.325,90-99,1,34F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.395,90-99,1,41F8,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,ENG,NONE,GILL,0.0201,100-109,1,31F1,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,ENG,NONE,GILL,0.08,100-109,1,32F1,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,ENG,NONE,GILL,0.0539,110-149,1,32F1,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,ENG,NONE,GILL,0.0028,150-219,1,31F1,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,FRA,NONE,GILL,0.0015,110-149,1,31F2,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,0.2,100-109,1,32F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,8.28,100-109,1,33F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,13.505,100-109,1,34F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,1.255,100-109,1,35F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,0.44,100-109,1,36F5,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,0.071,150-219,1,33F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,1.138,90-99,1,33F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,NLD,PASS,GILL,0.435,90-99,1,34F4,3B2,GN1,SOL,NONE,O10T15M,2014
IIA,4,DEU,NONE,GILL,1.29,150-219,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,3.185,150-219,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,3.175,150-219,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,1.02,150-219,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,0.003,150-219,1,40F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,0.003,150-219,1,43F8,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,0.64,50-59,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DEU,NONE,GILL,2.485,50-59,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,10.19,100-109,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,1.473,100-109,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,13.55,100-109,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,13.671,100-109,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,3.892,100-109,1,35F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,2.473,100-109,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,4.19,100-109,1,36F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0_FDF,GILL,3.986,100-109,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0_FDF,GILL,2.217,100-109,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0_FDF,GILL,3.935,100-109,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0_FDF,GILL,1.32,100-109,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,1.189,110-149,1,41F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.602,150-219,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,2.393,150-219,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.047,150-219,1,40F5,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.641,150-219,1,40F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.003,150-219,1,40F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.038,150-219,1,41F5,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.098,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.095,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.008,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.002,150-219,1,43F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.018,150-219,1,43F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.016,150-219,1,43F8,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0_FDF,GILL,0.001,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0_FDF,GILL,0.012,150-219,1,43F8,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_NONE,GILL,1.693,31-49,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_NONE,GILL,3.042,31-49,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_NONE,GILL,0.285,31-49,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_NONE,GILL,0.304,31-49,1,35F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_NONE,GILL,1.849,31-49,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,1.39,90-99,1,40F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,4.396,90-99,1,33F2,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,11.466,90-99,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.467,90-99,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,14.262,90-99,1,34F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,4.865,90-99,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,6.056,90-99,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,4.932,90-99,1,41F7,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0032,110-149,1,40F1,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0147,110-149,1,40F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0378,110-149,1,41F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0197,110-149,1,41F5,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.2627,110-149,1,41F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0029,110-149,1,42F6,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,ENG,NONE,GILL,0.0052,150-219,1,33F3,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,7.134,100-109,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,1.356,100-109,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,1.444,100-109,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,0.25,110-149,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,5.07,90-99,1,33F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,6.493,90-99,1,34F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,1.43,90-99,1,35F4,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,NLD,PASS,GILL,4.555,90-99,1,36F5,3B2,GN1,SOL,NONE,O15M,2014
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.231,100-109,1,42F8,3B2,GN1,SOL,NONE,U10M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.002,110-149,1,43F8,3B2,GN1,SOL,NONE,U10M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.003,150-219,1,42F8,3B2,GN1,SOL,NONE,U10M,2014
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.016,150-219,1,43F8,3B2,GN1,SOL,NONE,U10M,2014
IIA,4,DNK,DNK_NONE,GILL,0.001,60-69,1,41F8,3B2,GN1,SOL,NONE,U10M,2014
