annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,DNK,DNK_BOMTRWL___NS,BEAM,0.076,100-119,1,38F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_BOMTRWL___NS,BEAM,0.401,100-119,1,39F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_BOMTRWL___NS,BEAM,0.023,100-119,1,39F7,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_BOMTRWL___NS,BEAM,0.022,100-119,1,40F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_BOMTRWL___NS,BEAM,0.044,100-119,1,41F5,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,BEAM,0.022,16-31,1,38F6,3B2,BEAM,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.4975,<16,1,33F3,3B2,BEAM,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.1176,<16,1,39F6,3B2,BEAM,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0217,>=120,1,38F2,3B2,BT1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0435,>=120,1,39F2,3B2,BT1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0435,>=120,1,40F5,3B2,BT1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0381,>=120,1,41F3,3B2,BT1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0438,100-119,1,31F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.231,100-119,1,35F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0195,100-119,1,36F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0608,100-119,1,36F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0399,100-119,1,37F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0199,100-119,1,37F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0923,100-119,1,38F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.1345,100-119,1,38F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0791,100-119,1,39F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.2097,100-119,1,39F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.34,100-119,1,39F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.167,100-119,1,39F5,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,1.1719,100-119,1,39F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0652,100-119,1,40F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.152,100-119,1,40F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.6207,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0283,100-119,1,40F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.6391,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,1.6893,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.034,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.2135,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,6.3578,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0982,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,17.8459,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,7.3658,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.961,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,10.025,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,6.9976,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,2.0052,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.3344,80-89,1,35F0,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,1.1946,80-89,1,35F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,12.497,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,8.9469,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.3197,80-89,1,35F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,1.1115,80-89,1,36F0,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,3.8055,80-89,1,36F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,13.3753,80-89,1,36F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,3.3954,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.6328,80-89,1,36F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.2412,80-89,1,36F5,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.2178,80-89,1,36F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0198,80-89,1,36F7,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.0794,80-89,1,36F8,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,4.665,80-89,1,37F0,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,7.4062,80-89,1,37F1,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,4.6179,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.8934,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,1.7091,80-89,1,37F4,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.2626,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,BEAM,0.4412,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.14,70-79,1,31F1,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.57,70-79,1,31F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,5.87,70-79,1,32F1,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.15,70-79,1,37F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.05,70-79,1,37F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.052,70-79,1,37F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.05,70-79,1,38F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,BEL,NONE,OTTER,0.105,70-79,1,39F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.002,>=120,1,37F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.014,>=120,1,37F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.024,>=120,1,43F8,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.96,80-89,1,32F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.097,80-89,1,34F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.16,80-89,1,35F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.01,80-89,1,35F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.011,80-89,1,36F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.18,80-89,1,36F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.315,80-89,1,36F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.751,80-89,1,37F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.042,80-89,1,37F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,38F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,38F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.002,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,36F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.002,90-99,1,37F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,37F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,37F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.015,90-99,1,37F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,38F2,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,38F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.002,90-99,1,38F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,38F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.006,90-99,1,38F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.003,90-99,1,39F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,39F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.004,>=120,1,40F5,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.007,>=120,1,41F5,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.006,>=120,1,41F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.009,>=120,1,41F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.003,>=120,1,42F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.037,>=120,1,42F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.016,>=120,1,43F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.124,>=120,1,43F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.033,>=120,1,43F8,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.003,>=120,1,44F4,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.018,>=120,1,44F5,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.008,>=120,1,44F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.004,>=120,1,44F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.007,>=120,1,45F3,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.015,>=120,1,45F4,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.01,>=120,1,45F5,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.003,>=120,1,46F3,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__S,OTTER,0.004,>=120,1,43F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__S,OTTER,0.003,>=120,1,44F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__S,OTTER,0.003,>=120,1,44F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.001,100-119,1,40F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.001,100-119,1,41F5,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.014,100-119,1,41F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.002,100-119,1,42F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.128,100-119,1,42F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.004,100-119,1,43F6,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.03,100-119,1,43F7,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.007,100-119,1,43F8,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.009,16-31,1,39F6,3B2,TR3,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REJER______N,OTTER,0.004,32-54,1,44F5,3B2,OTTER,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.061,80-89,1,36F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.027,80-89,1,37F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.225,80-89,1,37F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.009,80-89,1,37F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.184,80-89,1,37F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.16,80-89,1,38F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.069,80-89,1,38F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.316,80-89,1,38F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.178,80-89,1,39F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.178,80-89,1,39F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.598,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.009,80-89,1,40F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.414,80-89,1,40F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.783,80-89,1,40F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.003,80-89,1,40F7,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.153,80-89,1,41F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.111,80-89,1,41F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.009,80-89,1,46F0,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.004,80-89,1,46F1,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.014,80-89,1,36F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.015,80-89,1,37F4,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.005,80-89,1,38F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.104,80-89,1,38F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.175,80-89,1,39F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.039,90-99,1,38F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,1.098,90-99,1,39F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.073,90-99,1,40F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.168,90-99,1,40F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.04,90-99,1,41F5,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.008,90-99,1,41F6,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.015,90-99,1,41F7,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.081,90-99,1,43F7,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.005,90-99,1,37F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.022,90-99,1,38F3,3B2,TR2,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0022,<16,1,37E9,3B2,OTTER,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0052,<16,1,38E9,3B2,OTTER,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0121,>=120,1,32F1,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0005,>=120,1,33F1,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0083,>=120,1,35F0,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0006,>=120,1,36F0,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0028,>=120,1,36F1,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0021,>=120,1,36F3,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.1587,>=120,1,37E9,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.0314,>=120,1,37F0,3B2,TR1,SOL,NONE,O15M,2005
IIA,4,ENG,NONE,OTTER,0.3959,>=120,1,38E9,3B2,TR1,SOL,NONE,O15M,2005
