annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,DEU,NONE,BEAM,0.065,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DEU,NONE,BEAM,0.09,80-89,1,39F7,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.026,>=120,1,38F6,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.052,>=120,1,39F5,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.076,>=120,1,39F6,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.052,>=120,1,41F2,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.003,>=120,1,42F5,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.436,>=120,1,42F6,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.152,>=120,1,42F7,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.115,>=120,1,43F6,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,1.549,>=120,1,43F7,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_>=120_0_0,BEAM,0.05,>=120,1,43F8,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_100-119_0_0,BEAM,0.258,100-119,1,36F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_100-119_0_0,BEAM,0.149,100-119,1,38F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_100-119_0_0,BEAM,1.506,100-119,1,39F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_TBB_DEF_100-119_0_0,BEAM,0.137,100-119,1,40F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.1226,>=120,1,39F4,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0882,>=120,1,40F4,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0315,>=120,1,41F5,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.1568,100-119,1,36F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0027,100-119,1,37F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0804,100-119,1,38F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0097,100-119,1,39F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0738,100-119,1,39F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.2066,100-119,1,39F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0014,100-119,1,39F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.1332,100-119,1,39F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.4027,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0561,100-119,1,40F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.9256,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.6033,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0218,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.2413,80-89,1,33F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,8.9473,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.5713,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.2419,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.8665,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,3.0447,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.7173,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.6687,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,3.1153,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,12.1794,80-89,1,36F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,4.2419,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,6.316,80-89,1,36F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.5684,80-89,1,36F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0415,80-89,1,37F0,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,4.3796,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,2.1058,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.2815,80-89,1,37F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,4.1247,80-89,1,37F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,3.9606,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.2904,80-89,1,38F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,1.3588,80-89,1,38F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,14.302,80-89,1,38F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,11.253,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0864,80-89,1,39F7,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0839,80-89,1,40F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,0.0762,80-89,1,40F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,ENG,NONE,BEAM,3.5879,80-89,1,40F6,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,FRA,TBB_DEF_70-99_0_0,BEAM,1.0962,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.837,>=120,1,36F3,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.4,>=120,1,36F4,3B2,BT1,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,2.4,100-119,1,36F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.72,100-119,1,36F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.12,100-119,1,37F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,13.645,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,186.949,80-89,1,31F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,21.252,80-89,1,31F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,3.898,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,212.684,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,168.327,80-89,1,32F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.02,80-89,1,32F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,128.242,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,193.37,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,10.413,80-89,1,33F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,106.056,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,120.963,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,69.683,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.04,80-89,1,34F5,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,29.668,80-89,1,35F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,47.859,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,32.103,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.058,100-109,1,42F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.039,110-149,1,41F7,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.126,110-149,1,42F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.091,110-149,1,43F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_90-99_0_0,GILL,0.021,110-149,1,43F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.004,150-219,1,41F7,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.006,150-219,1,42F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,GILL,0.059,150-219,1,43F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_NONE,GILL,0.016,70-79,1,42F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,DNK,DNK_NONE,GILL,0.026,70-79,1,43F8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0925,>=220,1,31F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0335,100-109,1,31F0,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,3.0648,100-109,1,31F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0097,100-109,1,32F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.2837,110-149,1,31F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0073,110-149,1,33F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.465,110-149,1,36E9,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0437,110-149,1,37E9,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.026,110-149,1,37F0,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0409,110-149,1,38E8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0051,110-149,1,39E8,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0061,150-219,1,31F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.1946,80-89,1,33F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.0023,80-89,1,37E9,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,GILL,0.7946,90-99,1,33F1,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,NLD,PASS,GILL,0.109,100-109,1,33F4,3B2,GN1,SOL,NONE,U10M,2009
IIA,4,ENG,NONE,OTTER,0.1024,80-89,1,31F1,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.005,80-89,1,39E9,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0208,90-99,1,31F1,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0021,90-99,1,39E8,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0042,90-99,1,39E9,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,SCO,NONE,OTTER,0.0418,80-89,1,39E9,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,SCO,NONE,OTTER,0.001,80-89,1,40E9,3B2,TR2,SOL,CPART13B,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0066,>=120,1,31F1,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.018,>=120,1,31F2,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0263,>=120,1,32F1,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0364,>=120,1,33F1,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0023,>=120,1,33F2,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0015,>=120,1,35F0,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0132,>=120,1,37E9,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0038,>=120,1,37F0,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0005,>=120,1,37F1,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0174,>=120,1,38E9,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.001,>=120,1,39E8,3B2,TR1,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0806,80-89,1,31F0,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.5244,80-89,1,31F1,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.1386,80-89,1,31F2,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,1.1764,80-89,1,32F1,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.2909,80-89,1,33F1,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0199,80-89,1,35F0,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0319,80-89,1,35F1,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.2075,80-89,1,38E8,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0101,80-89,1,39E8,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.001,80-89,1,39E9,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0136,90-99,1,31F1,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.003,90-99,1,38E8,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0157,90-99,1,38E9,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,ENG,NONE,OTTER,0.0019,90-99,1,39E9,3B2,TR2,SOL,CPART13C,O10T15M,2009
IIA,4,SCO,NONE,OTTER,0.0019,100-119,1,38F4,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0034,100-119,1,39F3,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0157,100-119,1,39F4,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0032,100-119,1,39F5,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0036,100-119,1,39F6,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0267,100-119,1,40F4,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0238,100-119,1,40F5,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.1464,100-119,1,40F6,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0009,100-119,1,42F6,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0012,100-119,1,43F7,3B2,TR1,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,1.0572,80-89,1,36F1,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.5976,80-89,1,37F1,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0284,80-89,1,38F6,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0389,80-89,1,39F5,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0002,90-99,1,38E8,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.0094,90-99,1,38E9,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.007,90-99,1,39E8,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,SCO,NONE,OTTER,0.002,90-99,1,39E9,3B2,TR2,SOL,CPART13C,O15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.001,110-149,1,41F6,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.265,110-149,1,41F7,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.706,110-149,1,42F7,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.001,110-149,1,42F8,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.001,150-219,1,40F7,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.011,150-219,1,41F7,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.02,150-219,1,42F3,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DNK,DNK_GNS_DEF_120-219_0_0,TRAMMEL,0.037,150-219,1,42F8,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,ENG,NONE,TRAMMEL,0.0006,>=220,1,38E8,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,ENG,NONE,TRAMMEL,0.0048,110-149,1,38E9,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,ENG,NONE,TRAMMEL,0.0588,150-219,1,31F1,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_120-219_0_0,TRAMMEL,0.259,110-149,1,31F1,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_120-219_0_0,TRAMMEL,3.6658,110-149,1,31F2,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_120-219_0_0,TRAMMEL,0.036,150-219,1,31F2,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_80-99_0_0,TRAMMEL,1.87919,90-99,1,31F0,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_80-99_0_0,TRAMMEL,141.43216,90-99,1,31F1,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_80-99_0_0,TRAMMEL,402.60829,90-99,1,31F2,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,FRA,GTR_DEF_80-99_0_0,TRAMMEL,10.49119,90-99,1,32F1,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,NLD,PASS,TRAMMEL,0.065,110-149,1,34F4,3B2,GT1,SOL,NONE,O10T15M,2009
IIA,4,DEU,NONE,BEAM,0.113,16-31,2,37F8,3B2,BEAM,SOL,NONE,O10T15M,2009
IIA,4,DEU,NONE,BEAM,0.01,16-31,2,38F8,3B2,BEAM,SOL,NONE,O10T15M,2009
IIA,4,ENG,NONE,BEAM,0.2608,80-89,2,32F1,3B2,BT2,SOL,NONE,O10T15M,2009
IIA,4,FRA,TBB_CRU_70-99_0_0,BEAM,0.0026,80-89,2,31F1,3B2,BT2,SOL,NONE,O10T15M,2009
IIA,4,FRA,TBB_DEF_70-99_0_0,BEAM,2.58672,80-89,2,31F1,3B2,BT2,SOL,NONE,O10T15M,2009
IIA,4,FRA,TBB_DEF_70-99_0_0,BEAM,4.6151,80-89,2,31F2,3B2,BT2,SOL,NONE,O10T15M,2009
IIA,4,NLD,FLAT,BEAM,10.42,80-89,2,31F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,119.334,80-89,2,31F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,41.806,80-89,2,31F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,10.22,80-89,2,32F1,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,81.179,80-89,2,32F2,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,148.745,80-89,2,32F3,3B2,BT2,SOL,NONE,O15M,2009
IIA,4,NLD,FLAT,BEAM,0.23,80-89,2,32F4,3B2,BT2,SOL,NONE,O15M,2009
