annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,ENG,NONE,BEAM,0.4653,100-119,1,38F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2666,100-119,1,38F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2639,100-119,1,38F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0511,100-119,1,38F5,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0642,100-119,1,38F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0157,100-119,1,39F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,1.1445,100-119,1,39F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.6478,100-119,1,39F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0432,100-119,1,39F5,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2412,100-119,1,39F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0263,100-119,1,40F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.4531,100-119,1,40F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.8354,16-31,1,35F2,3B2,BEAM,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,1.8863,80-89,1,31F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.265,80-89,1,32F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0678,80-89,1,32F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.6132,80-89,1,33F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,13.5786,80-89,1,33F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,3.65,80-89,1,33F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,4.9517,80-89,1,34F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,4.6628,80-89,1,34F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.4489,80-89,1,34F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0682,80-89,1,35F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,14.3328,80-89,1,35F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.586,80-89,1,35F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.7339,80-89,1,36F0,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2023,80-89,1,36F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.158,80-89,1,36F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.3432,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,3.1461,80-89,1,37F0,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,7.5405,80-89,1,37F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2337,80-89,1,37F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2836,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.4472,80-89,1,37F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.0451,80-89,1,37F7,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.3869,80-89,1,38E9,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,1.5264,80-89,1,38F0,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.1289,80-89,1,38F1,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2071,80-89,1,38F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.3789,80-89,1,38F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,2.0817,80-89,1,38F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.064,80-89,1,38F5,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.8028,80-89,1,38F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.2376,80-89,1,38F8,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,1.596,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,BEAM,0.1822,80-89,1,40F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,1.8984,>=120,1,41F5,3B2,BT1,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,1.722,>=120,1,41F6,3B2,BT1,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,8.743092,>=120,1,42F6,3B2,BT1,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,0.112,>=120,1,43F6,3B2,BT1,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,0.4357,80-89,1,36F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,0.4872,80-89,1,37F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,1.1004,80-89,1,39F6,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NIR,NONE,BEAM,0.252,80-89,1,40F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NLD,FLAT,BEAM,0.66,100-119,1,32F3,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NLD,FLAT,BEAM,0.04,100-119,1,37F4,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,NLD,FLAT,BEAM,0.06,100-119,1,38F2,3B2,BT2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,GILL,0.805,NONE,1,31F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.07,100-109,1,32F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.4,100-109,1,33F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,2.2,100-109,1,33F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,2.7,100-109,1,34F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,9.22,100-109,1,34F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.93,100-109,1,34F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.005,150-219,1,37F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.002,150-219,1,39F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.004,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.316,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.15,90-99,1,31F1,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,0.3,90-99,1,31F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,GILL,1.5,90-99,1,33F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.002,>=220,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TNG___N,GILL,1.08,100-109,1,35F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_REST_NORD__N,GILL,1.121,100-109,1,35F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.001,110-149,1,37F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.001,110-149,1,39F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.09,110-149,1,41F0,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.001,110-149,1,41F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.272,110-149,1,41F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.527,110-149,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TNG___N,GILL,0.075,110-149,1,43F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.006,110-149,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.001,110-149,1,42F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.003,110-149,1,43F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.04,110-149,1,43F8,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_PGH___N,GILL,0.087,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.095,150-219,1,38F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.002,150-219,1,38F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.008,150-219,1,39F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.067,150-219,1,39F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.239,150-219,1,39F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.004,150-219,1,39F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.004,150-219,1,39F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.019,150-219,1,40F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.114,150-219,1,40F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.147,150-219,1,40F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,1.043,150-219,1,40F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.292,150-219,1,40F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.148,150-219,1,41F0,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.011,150-219,1,41F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.012,150-219,1,41F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.904,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,2.441,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.075,150-219,1,42F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.159,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.447,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.003,150-219,1,43F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TNG___N,GILL,0.15,150-219,1,41F5,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TNG___N,GILL,0.067,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.014,150-219,1,40F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.023,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.213,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.13,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.038,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.14,150-219,1,42F8,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.002,150-219,1,43F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.001,150-219,1,43F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.004,150-219,1,43F8,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_REST_NORD__N,GILL,0.02,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_REST_NORD__N,GILL,0.099,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_REST_NORD__N,GILL,0.079,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.093,70-79,1,40F7,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0006,150-219,1,32F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0142,150-219,1,33F2,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0198,150-219,1,33F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0003,150-219,1,33F4,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0241,150-219,1,34F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0007,150-219,1,35F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,ENG,NONE,GILL,0.0015,150-219,1,36F3,3B2,GN1,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.415,70-79,1,31F1,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.03,70-79,1,31F2,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,8.465,70-79,1,32F1,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.513,70-79,1,33F1,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.02,70-79,1,36F2,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.215,70-79,1,36F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.3,70-79,1,37F1,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.28,70-79,1,37F2,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.02,70-79,1,37F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,BEL,NONE,OTTER,0.132,70-79,1,37F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.01,100-119,1,36F4,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.01,100-119,1,36F5,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.01,100-119,1,36F6,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.02,100-119,1,37F6,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.031,100-119,1,38F6,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,32F2,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.081,80-89,1,34F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.123,80-89,1,35F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.801,80-89,1,36F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.23,80-89,1,36F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.081,80-89,1,36F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.3,80-89,1,37F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,37F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,38F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.008,80-89,1,38F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,38F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.029,80-89,1,38F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.01,80-89,1,39F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.043,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,36F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.004,90-99,1,37F3,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.006,90-99,1,37F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,37F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.07,90-99,1,37F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.064,90-99,1,38F4,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.02,90-99,1,38F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.13,90-99,1,38F6,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DEU,NONE,OTTER,0.003,90-99,1,39F5,3B2,TR2,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.015,>=120,1,39F5,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.022,>=120,1,40F5,3B2,TR1,SOL,NONE,O15M,2004
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.003,>=120,1,40F8,3B2,TR1,SOL,NONE,O15M,2004
