annex,area,country,fishery,gear,landings,mesh size range,quarter,ICES rectangle,regulated area,regulated gear,species,specon,vessel length,year
IIA,4,DNK,DNK_REST_NORD__N,GILL,0.1,110-149,1,42F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.011,150-219,1,38F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.002,150-219,1,39F1,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.052,150-219,1,39F5,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.009,150-219,1,40F2,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.042,150-219,1,40F5,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.396,150-219,1,40F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.142,150-219,1,40F7,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.02,150-219,1,40F8,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.221,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.011,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.1,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_RSP___N,GILL,0.109,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.02,150-219,1,41F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.001,150-219,1,41F7,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.154,150-219,1,42F7,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TOR___N,GILL,0.005,150-219,1,43F8,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,GILL,0.16,150-219,1,42F6,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TNG___N,GILL,3.12,90-99,1,32F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TNG___N,GILL,6.938,90-99,1,34F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TNG___N,GILL,2.539,90-99,1,34F4,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_GARN_TNG___N,GILL,0.51,90-99,1,34F5,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,ENG,NONE,GILL,0.0005,110-149,1,33F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,ENG,NONE,GILL,0.001,110-149,1,37F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,ENG,NONE,GILL,0.0005,110-149,1,38F4,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,ENG,NONE,GILL,0.0057,150-219,1,32F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,ENG,NONE,GILL,0.0222,150-219,1,33F3,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,NLD,PASS,GILL,0.28,100-109,1,34F4,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,NLD,PASS,GILL,1.395,90-99,1,34F4,3B2,GN1,SOL,NONE,O15M,2008
IIA,4,BEL,NONE,OTTER,5.18,70-79,1,32F1,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.22,80-89,1,36F3,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.06,80-89,1,36F4,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.04,80-89,1,36F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.001,80-89,1,36F7,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.04,80-89,1,37F3,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.28,80-89,1,37F4,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.142,80-89,1,37F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.1,80-89,1,37F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.04,80-89,1,38F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.212,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.027,80-89,1,40F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.19,80-89,1,40F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DEU,NONE,OTTER,0.001,90-99,1,37F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.004,<16,1,39F5,3B2,OTTER,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.004,<16,1,39F6,3B2,OTTER,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.008,>=120,1,39F6,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.002,>=120,1,41F6,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.001,>=120,1,41F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.144,>=120,1,42F6,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.645,>=120,1,42F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.103,>=120,1,43F6,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.244,>=120,1,43F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.014,>=120,1,43F8,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.001,>=120,1,44F5,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.002,>=120,1,45F3,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.012,>=120,1,45F4,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.001,>=120,1,45F5,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.004,>=120,1,46F3,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__S,OTTER,0.027,>=120,1,43F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.01,100-119,1,41F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.471,100-119,1,42F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.235,100-119,1,43F7,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_DEM_TRAWL__N,OTTER,0.011,100-119,1,43F8,3B2,TR1,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.026,80-89,1,37F4,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.067,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.067,80-89,1,40F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.036,80-89,1,38F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.002,80-89,1,39F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.051,80-89,1,39F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.007,80-89,1,40F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.044,80-89,1,40F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_REST_NORD__N,OTTER,0.005,80-89,1,41F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.005,90-99,1,39F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.115,90-99,1,39F6,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.008,90-99,1,40F2,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.066,90-99,1,40F5,3B2,TR2,SOL,NONE,O15M,2008
IIA,4,DNK,DNK_HUMMER_____N,OTTER,0.023,90-99,1,40F6,3B2,TR2,SOL,NONE,O15M,2008
