annex,area,country,Effective Effort,fishery,gear,mesh_size_range,quarter,ICES rectangle,regulated area,regulated gear,specon,vessel length,year
IIA,4,ENG,96,NONE,BEAM,80-89,1,36F4,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,32,NONE,BEAM,80-89,1,36F5,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,157,NONE,BEAM,80-89,1,37F1,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,292,NONE,BEAM,80-89,1,37F2,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,666,NONE,BEAM,80-89,1,37F3,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,1630,NONE,BEAM,80-89,1,37F4,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,1525,NONE,BEAM,80-89,1,37F5,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,330,NONE,BEAM,80-89,1,37F6,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,24,NONE,BEAM,80-89,1,38F0,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,24,NONE,BEAM,80-89,1,38F2,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,24,NONE,BEAM,80-89,1,38F3,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,923,NONE,BEAM,80-89,1,38F4,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,367,NONE,BEAM,80-89,1,38F5,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,331,NONE,BEAM,80-89,1,38F6,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,48,NONE,BEAM,80-89,1,39F3,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,240,NONE,BEAM,80-89,1,39F6,3B2,BT2,CPART13B,O15M,2011
IIA,4,ENG,114,NONE,BEAM,80-89,1,40F5,3B2,BT2,CPART13B,O15M,2011
IIA,4,BEL,13,NONE,BEAM,>=120,1,32F1,3B2,BT1,NONE,O15M,2011
IIA,4,BEL,21,NONE,BEAM,16-31,1,31F1,3B2,BEAM,NONE,O15M,2011
IIA,4,BEL,1388,NONE,BEAM,16-31,1,31F2,3B2,BEAM,NONE,O15M,2011
IIA,4,BEL,310,NONE,BEAM,16-31,1,31F3,3B2,BEAM,NONE,O15M,2011
IIA,4,BEL,131,NONE,BEAM,16-31,1,32F2,3B2,BEAM,NONE,O15M,2011
IIA,4,BEL,1229,NONE,BEAM,80-89,1,31F1,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,2268,NONE,BEAM,80-89,1,31F2,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,279,NONE,BEAM,80-89,1,31F3,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,668,NONE,BEAM,80-89,1,32F1,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,1483,NONE,BEAM,80-89,1,32F2,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,6,NONE,BEAM,80-89,1,32F3,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,80,NONE,BEAM,80-89,1,33F1,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,1380,NONE,BEAM,80-89,1,33F2,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,1,NONE,BEAM,80-89,1,33F4,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,17,NONE,BEAM,80-89,1,34F2,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,30,NONE,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,100,NONE,BEAM,80-89,1,36F2,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,85,NONE,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,124,NONE,BEAM,80-89,1,37F0,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,44,NONE,BEAM,80-89,1,37F1,3B2,BT2,NONE,O15M,2011
IIA,4,BEL,24,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,26,NONE,BEAM,<16,1,36F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,14,NONE,BEAM,16-31,1,35F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,37,NONE,BEAM,16-31,1,36F5,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,1631,NONE,BEAM,16-31,1,36F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,2390,NONE,BEAM,16-31,1,36F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,3368,NONE,BEAM,16-31,1,36F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,73,NONE,BEAM,16-31,1,37F4,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,96,NONE,BEAM,16-31,1,37F5,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,272,NONE,BEAM,16-31,1,37F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,3257,NONE,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,7071,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,113,NONE,BEAM,16-31,1,38F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,2651,NONE,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,4276,NONE,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,162,NONE,BEAM,16-31,1,39F3,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,148,NONE,BEAM,16-31,1,39F6,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,3000,NONE,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,532,NONE,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,6,NONE,BEAM,16-31,1,40F3,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,838,NONE,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,77,NONE,BEAM,16-31,1,40F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,242,NONE,BEAM,16-31,1,41F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,70,NONE,BEAM,80-89,1,32F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,683,NONE,BEAM,80-89,1,33F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,3,NONE,BEAM,80-89,1,33F4,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,10,NONE,BEAM,80-89,1,34F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,8,NONE,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,24,NONE,BEAM,80-89,1,35F3,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,10,NONE,BEAM,80-89,1,35F4,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,450,NONE,BEAM,80-89,1,36F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,601,NONE,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,1098,NONE,BEAM,80-89,1,36F4,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,51,NONE,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,6,NONE,BEAM,80-89,1,36F6,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,3,NONE,BEAM,80-89,1,36F7,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,112,NONE,BEAM,80-89,1,36F8,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,611,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,252,NONE,BEAM,80-89,1,37F3,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,1276,NONE,BEAM,80-89,1,37F4,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,674,NONE,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,3,NONE,BEAM,80-89,1,37F7,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,6,NONE,BEAM,80-89,1,37F8,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,100,NONE,BEAM,80-89,1,38F3,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,48,NONE,BEAM,80-89,1,38F4,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,116,NONE,BEAM,80-89,1,38F5,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,40,NONE,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,10,NONE,BEAM,90-99,1,37F7,3B2,BT2,NONE,O15M,2011
IIA,4,DEU,10,NONE,BEAM,90-99,1,37F8,3B2,BT2,NONE,O15M,2011
IIA,4,DNK,47,DNK_NONE,BEAM,>=120,1,36F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,192,DNK_NONE,BEAM,>=120,1,37F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,95,DNK_NONE,BEAM,>=120,1,38F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,48,DNK_NONE,BEAM,>=120,1,39F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,285,DNK_NONE,BEAM,>=120,1,39F7,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,66,DNK_NONE,BEAM,>=120,1,39F8,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,24,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,42F5,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,21,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,42F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,170,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F5,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,197,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F6,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,439,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F7,3B2,BT1,NONE,O15M,2011
IIA,4,DNK,18,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,19,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,45,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,53,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,4341,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,4568,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,5008,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,1571,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,40F8,3B2,BEAM,NONE,O15M,2011
IIA,4,DNK,181,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,41F7,3B2,BEAM,NONE,O15M,2011
IIA,4,DEU,7,NONE,BEAM,16-31,1,36F6,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,187,NONE,BEAM,16-31,1,36F7,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,718,NONE,BEAM,16-31,1,36F8,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,10,NONE,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,445,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,262,NONE,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O10T15M,2011
IIA,4,DEU,49,NONE,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O10T15M,2011
IIA,4,ENG,660,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,O10T15M,2011
IIA,4,ENG,720,NONE,BEAM,16-31,1,34F1,3B2,BEAM,NONE,O10T15M,2011
IIA,4,ENG,1828,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,O10T15M,2011
IIA,4,ENG,336,NONE,BEAM,16-31,1,36F0,3B2,BEAM,NONE,O10T15M,2011
IIA,4,ENG,20,NONE,BEAM,16-31,1,45F0,3B2,BEAM,NONE,O10T15M,2011
IIA,4,FRA,40,TBB_CRU_100-119_0_0,BEAM,100-119,1,31F2,3B2,BT2,NONE,O10T15M,2011
IIA,4,FRA,188,TBB_CRU_70-99_0_0,BEAM,80-89,1,31F2,3B2,BT2,NONE,O10T15M,2011
IIA,4,FRA,43,TBB_DEF_70-99_0_0,BEAM,80-89,1,31F2,3B2,BT2,NONE,O10T15M,2011
IIA,4,ENG,288,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,U10M,2011
IIA,4,ENG,144,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,U10M,2011
IIA,4,NIR,48,NONE,DEM_SEINE,>=120,1,41E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,136,NONE,DEM_SEINE,>=120,1,42E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,26,NONE,DEM_SEINE,>=120,1,44E6,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,42,NONE,DEM_SEINE,>=120,1,44E7,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,134,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,352,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,62,NONE,DEM_SEINE,>=120,1,44F0,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,24,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,26,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,26,NONE,DEM_SEINE,>=120,1,48F0,3B2,TR1,CPART13B,O15M,2011
IIA,4,NIR,26,NONE,DEM_SEINE,>=120,1,49F1,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,33,NONE,DEM_SEINE,>=120,1,43E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,31,NONE,DEM_SEINE,>=120,1,43F0,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,12,NONE,DEM_SEINE,>=120,1,44E6,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,74,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,16,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,10,NONE,DEM_SEINE,>=120,1,45E6,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,36,NONE,DEM_SEINE,>=120,1,45E7,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,241,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,15,NONE,DEM_SEINE,>=120,1,45E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,72,NONE,DEM_SEINE,>=120,1,46E7,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,108,NONE,DEM_SEINE,>=120,1,46E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,41,NONE,DEM_SEINE,100-119,1,43E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,23,NONE,DEM_SEINE,100-119,1,43F0,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,12,NONE,DEM_SEINE,100-119,1,44E6,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,74,NONE,DEM_SEINE,100-119,1,44E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,16,NONE,DEM_SEINE,100-119,1,44E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,10,NONE,DEM_SEINE,100-119,1,45E6,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,12,NONE,DEM_SEINE,100-119,1,45E7,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,169,NONE,DEM_SEINE,100-119,1,45E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,15,NONE,DEM_SEINE,100-119,1,45E9,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,72,NONE,DEM_SEINE,100-119,1,46E7,3B2,TR1,CPART13B,O15M,2011
IIA,4,SCO,60,NONE,DEM_SEINE,100-119,1,46E8,3B2,TR1,CPART13B,O15M,2011
IIA,4,ENG,54,NONE,DEM_SEINE,>=120,1,42E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,132,NONE,DEM_SEINE,>=120,1,43E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,20,NONE,DEM_SEINE,>=120,1,43F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,30,NONE,DEM_SEINE,>=120,1,44E6,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,20,NONE,DEM_SEINE,>=120,1,44E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,24,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,156,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,20,NONE,DEM_SEINE,>=120,1,44F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,30,NONE,DEM_SEINE,>=120,1,45E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,48,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,114,NONE,DEM_SEINE,>=120,1,47E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,102,NONE,DEM_SEINE,>=120,1,48E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,78,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,30,NONE,DEM_SEINE,>=120,1,49E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,30,NONE,DEM_SEINE,>=120,1,49E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,60,NONE,DEM_SEINE,>=120,1,49E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,ENG,60,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,124,NONE,DEM_SEINE,>=120,1,42E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,251,NONE,DEM_SEINE,>=120,1,43E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,27,NONE,DEM_SEINE,>=120,1,43F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,124,NONE,DEM_SEINE,>=120,1,44E6,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,24,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,597,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,212,NONE,DEM_SEINE,>=120,1,44F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,94,NONE,DEM_SEINE,>=120,1,44F1,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,90,NONE,DEM_SEINE,>=120,1,45E6,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,260,NONE,DEM_SEINE,>=120,1,45E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,74,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,30,NONE,DEM_SEINE,>=120,1,45E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,197,NONE,DEM_SEINE,>=120,1,45F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,14,NONE,DEM_SEINE,>=120,1,46E6,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,180,NONE,DEM_SEINE,>=120,1,46E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,520,NONE,DEM_SEINE,>=120,1,46E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,12,NONE,DEM_SEINE,>=120,1,46E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,38,NONE,DEM_SEINE,>=120,1,47E6,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,716,NONE,DEM_SEINE,>=120,1,47E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,196,NONE,DEM_SEINE,>=120,1,47E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,60,NONE,DEM_SEINE,>=120,1,47F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,56,NONE,DEM_SEINE,>=120,1,47F1,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,719,NONE,DEM_SEINE,>=120,1,48E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,587,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,353,NONE,DEM_SEINE,>=120,1,48F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,239,NONE,DEM_SEINE,>=120,1,48F1,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,958,NONE,DEM_SEINE,>=120,1,49E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,708,NONE,DEM_SEINE,>=120,1,49E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,308,NONE,DEM_SEINE,>=120,1,49E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,607,NONE,DEM_SEINE,>=120,1,49F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,323,NONE,DEM_SEINE,>=120,1,49F1,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,83,NONE,DEM_SEINE,>=120,1,50E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,180,NONE,DEM_SEINE,>=120,1,50E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,777,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,148,NONE,DEM_SEINE,>=120,1,50F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,34,NONE,DEM_SEINE,>=120,1,51F0,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,57,NONE,DEM_SEINE,100-119,1,46E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,48,NONE,DEM_SEINE,100-119,1,48E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,111,NONE,DEM_SEINE,100-119,1,48E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,24,NONE,DEM_SEINE,100-119,1,49E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,36,NONE,DEM_SEINE,100-119,1,49E8,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,45,NONE,DEM_SEINE,100-119,1,50E7,3B2,TR1,CPART13C,O15M,2011
IIA,4,SCO,130,NONE,DEM_SEINE,100-119,1,50E9,3B2,TR1,CPART13C,O15M,2011
IIA,4,DNK,5492,DNK_DRB_MOL_>0_0_0,DREDGE,NONE,1,42F8,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,DNK,68,DNK_DRB_MOL_>0_0_0,DREDGE,NONE,1,42F9,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,72,NONE,DREDGE,<16,1,31F0,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,312,NONE,DREDGE,<16,1,32F0,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,648,NONE,DREDGE,<16,1,34F0,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,1872,NONE,DREDGE,<16,1,34F1,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,408,NONE,DREDGE,<16,1,36F0,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,1392,NONE,DREDGE,<16,1,37E9,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,48,NONE,DREDGE,<16,1,37F1,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,24,NONE,DREDGE,<16,1,38E9,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,24,NONE,DREDGE,<16,1,39E8,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,ENG,24,NONE,DREDGE,<16,1,39E9,3B2,DREDGE,NONE,O10T15M,2011
IIA,4,DNK,10,DNK_LHP_FIF_0_0_0,LONGLINE,NONE,1,42F8,3B2,LL1,NONE,U10M,2011
IIA,4,DNK,222,DNK_LLS_FIF_0_0_0_FDF,LONGLINE,NONE,1,43F8,3B2,LL1,NONE,U10M,2011
IIA,4,ENG,672,NONE,LONGLINE,NONE,1,32F1,3B2,LL1,NONE,U10M,2011
IIA,4,ENG,3572,NONE,LONGLINE,NONE,1,33F1,3B2,LL1,NONE,U10M,2011
IIA,4,ENG,48,NONE,LONGLINE,NONE,1,33F2,3B2,LL1,NONE,U10M,2011
