annex,area,country,Effective Effort,fishery,gear,mesh_size_range,quarter,ICES rectangle,regulated area,regulated gear,specon,vessel length,year
IIA,4,ENG,83,NONE,BEAM,80-89,1,38F4,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,508,NONE,BEAM,80-89,1,38F5,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,598,NONE,BEAM,80-89,1,38F6,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,290,NONE,BEAM,80-89,1,39F5,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,1063,NONE,BEAM,80-89,1,39F6,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,29,NONE,BEAM,80-89,1,40F4,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,1970,NONE,BEAM,80-89,1,40F6,3B2,BT2,CPART13B,O15M,2016
IIA,4,ENG,67,NONE,BEAM,80-89,1,40F7,3B2,BT2,CPART13B,O15M,2016
IIA,4,BEL,4,TBB_DEF_>=120_0_0,BEAM,>=120,1,41F6,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,6,TBB_DEF_>=120_0_0,BEAM,>=120,1,41F7,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,353,TBB_DEF_>=120_0_0,BEAM,>=120,1,42F6,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,81,TBB_DEF_>=120_0_0,BEAM,>=120,1,42F7,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,144,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F7,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,123,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F8,3B2,BT1,NONE,O15M,2016
IIA,4,BEL,1401,TBB_CRU_16-31_0_0,BEAM,16-31,1,31F2,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,338,TBB_CRU_16-31_0_0,BEAM,16-31,1,31F3,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,89,TBB_CRU_16-31_0_0,BEAM,16-31,1,32F3,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,5,TBB_CRU_16-31_0_0,BEAM,16-31,1,33F4,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,152,TBB_CRU_16-31_0_0,BEAM,16-31,1,35F4,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,24,TBB_CRU_16-31_0_0,BEAM,16-31,1,35F5,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,18,TBB_CRU_16-31_0_0,BEAM,16-31,1,36F5,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,157,TBB_CRU_16-31_0_0,BEAM,16-31,1,37F5,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,198,TBB_CRU_16-31_0_0,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,135,TBB_CRU_16-31_0_0,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2016
IIA,4,BEL,436,TBB_DEF_70-99_0_0,BEAM,80-89,1,31F1,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,2009,TBB_DEF_70-99_0_0,BEAM,80-89,1,31F2,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,22,TBB_DEF_70-99_0_0,BEAM,80-89,1,31F3,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,490,TBB_DEF_70-99_0_0,BEAM,80-89,1,32F1,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,209,TBB_DEF_70-99_0_0,BEAM,80-89,1,32F2,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,27,TBB_DEF_70-99_0_0,BEAM,80-89,1,33F1,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,129,TBB_DEF_70-99_0_0,BEAM,80-89,1,33F2,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,5,TBB_DEF_70-99_0_0,BEAM,80-89,1,34F2,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,3,TBB_DEF_70-99_0_0,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,1,TBB_DEF_70-99_0_0,BEAM,80-89,1,34F4,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,96,TBB_DEF_70-99_0_0,BEAM,80-89,1,35F3,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,30,TBB_DEF_70-99_0_0,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,638,TBB_DEF_70-99_0_0,BEAM,80-89,1,36F4,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,18,TBB_DEF_70-99_0_0,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,83,TBB_DEF_70-99_0_0,BEAM,80-89,1,36F6,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,435,TBB_DEF_70-99_0_0,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,644,TBB_DEF_70-99_0_0,BEAM,80-89,1,37F6,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,45,TBB_DEF_70-99_0_0,BEAM,80-89,1,38F5,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,341,TBB_DEF_70-99_0_0,BEAM,80-89,1,38F6,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,179,TBB_DEF_70-99_0_0,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,60,TBB_DEF_70-99_0_0,BEAM,80-89,1,40F5,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,219,TBB_DEF_70-99_0_0,BEAM,80-89,1,40F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,38,NONE,BEAM,16-31,1,35F6,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,40,NONE,BEAM,16-31,1,35F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,186,NONE,BEAM,16-31,1,36F5,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,3529,NONE,BEAM,16-31,1,36F6,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,8422,NONE,BEAM,16-31,1,36F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,4333,NONE,BEAM,16-31,1,36F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,2922,NONE,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,10332,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,5592,NONE,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,4669,NONE,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,755,NONE,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,1408,NONE,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,12,NONE,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DEU,85,NONE,BEAM,80-89,1,32F3,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,313,NONE,BEAM,80-89,1,33F3,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,155,NONE,BEAM,80-89,1,33F4,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,57,NONE,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,753,NONE,BEAM,80-89,1,34F4,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,169,NONE,BEAM,80-89,1,35F3,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,546,NONE,BEAM,80-89,1,35F4,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,44,NONE,BEAM,80-89,1,36F2,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,460,NONE,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,309,NONE,BEAM,80-89,1,36F4,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,104,NONE,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,22,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,153,NONE,BEAM,80-89,1,37F4,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,523,NONE,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,629,NONE,BEAM,80-89,1,37F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,148,NONE,BEAM,80-89,1,37F7,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,272,NONE,BEAM,80-89,1,38F5,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,370,NONE,BEAM,80-89,1,38F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,38,NONE,BEAM,80-89,1,39F5,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,304,NONE,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,145,NONE,BEAM,80-89,1,39F7,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,918,NONE,BEAM,80-89,1,40F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,726,NONE,BEAM,80-89,1,40F7,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,23,NONE,BEAM,80-89,1,41F6,3B2,BT2,NONE,O15M,2016
IIA,4,DEU,42,NONE,BEAM,80-89,1,41F7,3B2,BT2,NONE,O15M,2016
IIA,4,DNK,164,TBB_DEF_>=120_0_0,BEAM,>=120,1,41F6,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,22,TBB_DEF_>=120_0_0,BEAM,>=120,1,41F7,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,101,TBB_DEF_>=120_0_0,BEAM,>=120,1,42F6,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,26,TBB_DEF_>=120_0_0,BEAM,>=120,1,42F7,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,5,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F4,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,16,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F5,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,46,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F6,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,421,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F7,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,85,TBB_DEF_>=120_0_0,BEAM,>=120,1,43F8,3B2,BT1,NONE,O15M,2016
IIA,4,DNK,12,TBB_DEF_>=120_0_0,BEAM,100-119,1,43F8,3B2,BT2,NONE,O15M,2016
IIA,4,DNK,23,TBB_CRU_16-31_0_0,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,1167,TBB_CRU_16-31_0_0,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,393,TBB_CRU_16-31_0_0,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,3133,TBB_CRU_16-31_0_0,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,10585,TBB_CRU_16-31_0_0,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,3973,TBB_CRU_16-31_0_0,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,3447,TBB_CRU_16-31_0_0,BEAM,16-31,1,40F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,509,TBB_CRU_16-31_0_0,BEAM,16-31,1,41F8,3B2,BEAM,NONE,O15M,2016
IIA,4,DNK,21,TBB_CRU_16-31_0_0,BEAM,16-31,1,42F8,3B2,BEAM,NONE,O15M,2016
IIA,4,ENG,864,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,O15M,2016
IIA,4,ENG,336,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,8,NONE,BEAM,<16,1,35F5,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,20,NONE,BEAM,<16,1,37F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,8,NONE,BEAM,<16,1,37F8,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,11,NONE,BEAM,>=120,1,40F7,3B2,BT1,NONE,O15M,2016
IIA,4,NLD,34,NONE,BEAM,>=120,1,41F7,3B2,BT1,NONE,O15M,2016
IIA,4,NLD,10,NONE,BEAM,>=120,1,42F6,3B2,BT1,NONE,O15M,2016
IIA,4,NLD,12,NONE,BEAM,>=120,1,42F7,3B2,BT1,NONE,O15M,2016
IIA,4,NLD,51,NONE,BEAM,100-119,1,33F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,20,NONE,BEAM,100-119,1,37F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,14,NONE,BEAM,100-119,1,37F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,41,NONE,BEAM,100-119,1,37F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,4,NONE,BEAM,100-119,1,38F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,100,NONE,BEAM,100-119,1,38F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,43,NONE,BEAM,100-119,1,38F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,45,NONE,BEAM,100-119,1,38F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,33,NONE,BEAM,100-119,1,39F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,56,NONE,BEAM,100-119,1,39F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,30,NONE,BEAM,100-119,1,39F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,22,NONE,BEAM,100-119,1,39F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,232,NONE,BEAM,100-119,1,40F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,58,NONE,BEAM,100-119,1,40F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,139,NONE,BEAM,100-119,1,40F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2,NONE,BEAM,100-119,1,43F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,119,NONE,BEAM,16-31,1,31F3,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,95,NONE,BEAM,16-31,1,32F2,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,2223,NONE,BEAM,16-31,1,32F3,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,23,NONE,BEAM,16-31,1,33F3,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,166,NONE,BEAM,16-31,1,33F4,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,957,NONE,BEAM,16-31,1,34F4,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,273,NONE,BEAM,16-31,1,34F5,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,3155,NONE,BEAM,16-31,1,35F4,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,9637,NONE,BEAM,16-31,1,35F5,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,1301,NONE,BEAM,16-31,1,35F6,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,56,NONE,BEAM,16-31,1,35F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,41,NONE,BEAM,16-31,1,36F4,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,2225,NONE,BEAM,16-31,1,36F5,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,2748,NONE,BEAM,16-31,1,36F6,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,518,NONE,BEAM,16-31,1,36F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,178,NONE,BEAM,16-31,1,36F8,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,65,NONE,BEAM,16-31,1,37F4,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,17,NONE,BEAM,16-31,1,37F6,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,6801,NONE,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,2989,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,7288,NONE,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,890,NONE,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,1487,NONE,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,300,NONE,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,134,NONE,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2016
IIA,4,NLD,321,NONE,BEAM,80-89,1,31F1,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,5062,NONE,BEAM,80-89,1,31F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,260,NONE,BEAM,80-89,1,31F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,898,NONE,BEAM,80-89,1,32F1,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,7725,NONE,BEAM,80-89,1,32F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,3675,NONE,BEAM,80-89,1,32F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,14,NONE,BEAM,80-89,1,32F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2019,NONE,BEAM,80-89,1,33F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,5766,NONE,BEAM,80-89,1,33F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1144,NONE,BEAM,80-89,1,33F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1190,NONE,BEAM,80-89,1,34F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2713,NONE,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2489,NONE,BEAM,80-89,1,34F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,114,NONE,BEAM,80-89,1,35F1,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1003,NONE,BEAM,80-89,1,35F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2714,NONE,BEAM,80-89,1,35F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,456,NONE,BEAM,80-89,1,35F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,18,NONE,BEAM,80-89,1,35F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,52,NONE,BEAM,80-89,1,35F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,78,NONE,BEAM,80-89,1,36F1,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,400,NONE,BEAM,80-89,1,36F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,496,NONE,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,590,NONE,BEAM,80-89,1,36F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,284,NONE,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,51,NONE,BEAM,80-89,1,36F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,54,NONE,BEAM,80-89,1,36F7,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,33,NONE,BEAM,80-89,1,37E9,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,4,NONE,BEAM,80-89,1,37F1,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,48,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,81,NONE,BEAM,80-89,1,37F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,235,NONE,BEAM,80-89,1,37F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1478,NONE,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1775,NONE,BEAM,80-89,1,37F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1087,NONE,BEAM,80-89,1,37F7,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2,NONE,BEAM,80-89,1,38E9,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2,NONE,BEAM,80-89,1,38F0,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,4,NONE,BEAM,80-89,1,38F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,163,NONE,BEAM,80-89,1,38F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,859,NONE,BEAM,80-89,1,38F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1261,NONE,BEAM,80-89,1,38F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2,NONE,BEAM,80-89,1,38F7,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,6,NONE,BEAM,80-89,1,39F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,8,NONE,BEAM,80-89,1,39F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,33,NONE,BEAM,80-89,1,39F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,632,NONE,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,121,NONE,BEAM,80-89,1,39F7,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,1,NONE,BEAM,80-89,1,40F3,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,3,NONE,BEAM,80-89,1,40F4,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,43,NONE,BEAM,80-89,1,40F5,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,2893,NONE,BEAM,80-89,1,40F6,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,768,NONE,BEAM,80-89,1,40F7,3B2,BT2,NONE,O15M,2016
IIA,4,NLD,3,NONE,BEAM,80-89,1,41F7,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,24,NONE,BEAM,80-89,1,35F4,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,79,NONE,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,24,NONE,BEAM,80-89,1,37F4,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,39,NONE,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,24,NONE,BEAM,80-89,1,38F4,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,48,NONE,BEAM,80-89,1,38F5,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,98,NONE,BEAM,80-89,1,38F6,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,391,NONE,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,90,NONE,BEAM,80-89,1,40F5,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,222,NONE,BEAM,80-89,1,40F6,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,144,NONE,BEAM,80-89,1,40F7,3B2,BT2,NONE,O15M,2016
IIA,4,SCO,60,NONE,BEAM,80-89,1,41F7,3B2,BT2,NONE,O15M,2016
IIA,4,BEL,27,DRB_MOL_0_0_0,DREDGE,NONE,1,42E8,3B2,DREDGE,NONE,O15M,2016
IIA,4,DEU,119,NONE,DREDGE,80-89,1,38F8,3B2,DREDGE,NONE,O15M,2016
IIA,4,DNK,137,DRB_MOL_0_0_0,DREDGE,NONE,1,42F8,3B2,DREDGE,NONE,O15M,2016
IIA,4,DNK,61,DRB_MOL_0_0_0,DREDGE,NONE,1,42F9,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,40,NONE,DREDGE,<16,1,41E7,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,168,NONE,DREDGE,<16,1,42E8,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,20,NONE,DREDGE,<16,1,43E8,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,24,NONE,DREDGE,<16,1,44E7,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,72,NONE,DREDGE,<16,1,44E8,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,80,NONE,DREDGE,>=120,1,37F0,3B2,DREDGE,NONE,O15M,2016
IIA,4,ENG,212,NONE,DREDGE,>=120,1,42E8,3B2,DREDGE,NONE,O15M,2016
