annex,area,country,Effective Effort,fishery,gear,mesh_size_range,quarter,ICES rectangle,regulated area,regulated gear,specon,vessel length,year
IIA,4,DEU,52,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,1077,NONE,BEAM,80-89,1,37F4,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,1116,NONE,BEAM,80-89,1,37F5,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,22,NONE,BEAM,80-89,1,38F6,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,2,NONE,BEAM,80-89,1,38F7,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,40,NONE,BEAM,80-89,1,39F6,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,24,NONE,BEAM,80-89,1,39F7,3B2,BT2,NONE,O15M,2009
IIA,4,DNK,56,DNK_NONE,BEAM,>=120,1,40F7,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,19,DNK_NONE,BEAM,>=120,1,40F8,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,48,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,38F6,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,24,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,39F5,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,24,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,39F6,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,24,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,41F2,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,56,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,42F5,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,156,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,42F6,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,49,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,42F7,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,65,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F5,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,204,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F6,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,598,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F7,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,20,DNK_TBB_DEF_>=120_0_0,BEAM,>=120,1,43F8,3B2,BT1,NONE,O15M,2009
IIA,4,DNK,72,DNK_TBB_DEF_100-119_0_0,BEAM,100-119,1,36F6,3B2,BT2,NONE,O15M,2009
IIA,4,DNK,144,DNK_TBB_DEF_100-119_0_0,BEAM,100-119,1,38F6,3B2,BT2,NONE,O15M,2009
IIA,4,DNK,336,DNK_TBB_DEF_100-119_0_0,BEAM,100-119,1,39F6,3B2,BT2,NONE,O15M,2009
IIA,4,DNK,24,DNK_TBB_DEF_100-119_0_0,BEAM,100-119,1,40F6,3B2,BT2,NONE,O15M,2009
IIA,4,DNK,24,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,37F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,608,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,169,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,38F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,77,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,309,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,6120,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,5124,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,7731,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,40F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,48,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,41F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,430,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,41F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,181,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,42F7,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,213,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,42F8,3B2,BEAM,NONE,O15M,2009
IIA,4,DNK,51,DNK_NONE,BEAM,70-79,1,39F8,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,29,NONE,BEAM,>=120,1,38F3,3B2,BT1,NONE,O15M,2009
IIA,4,ENG,138,NONE,BEAM,>=120,1,39F4,3B2,BT1,NONE,O15M,2009
IIA,4,ENG,131,NONE,BEAM,>=120,1,40F4,3B2,BT1,NONE,O15M,2009
IIA,4,ENG,86,NONE,BEAM,>=120,1,41F5,3B2,BT1,NONE,O15M,2009
IIA,4,ENG,86,NONE,BEAM,100-119,1,36F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,30,NONE,BEAM,100-119,1,37F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,30,NONE,BEAM,100-119,1,38F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,60,NONE,BEAM,100-119,1,38F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,30,NONE,BEAM,100-119,1,39F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,130,NONE,BEAM,100-119,1,39F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,134,NONE,BEAM,100-119,1,39F4,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,30,NONE,BEAM,100-119,1,39F5,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,30,NONE,BEAM,100-119,1,39F6,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,394,NONE,BEAM,100-119,1,40F4,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,120,NONE,BEAM,100-119,1,40F5,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,96,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,2224,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,72,NONE,BEAM,16-31,1,35F1,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,144,NONE,BEAM,16-31,1,36F0,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,272,NONE,BEAM,16-31,1,36F1,3B2,BEAM,NONE,O15M,2009
IIA,4,ENG,107,NONE,BEAM,80-89,1,31F1,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,108,NONE,BEAM,80-89,1,32F1,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,24,NONE,BEAM,80-89,1,32F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,27,NONE,BEAM,80-89,1,33F1,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,420,NONE,BEAM,80-89,1,33F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,139,NONE,BEAM,80-89,1,33F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,24,NONE,BEAM,80-89,1,33F4,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,84,NONE,BEAM,80-89,1,34F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,149,NONE,BEAM,80-89,1,34F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,48,NONE,BEAM,80-89,1,34F4,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,106,NONE,BEAM,80-89,1,35F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,158,NONE,BEAM,80-89,1,35F3,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,716,NONE,BEAM,80-89,1,36F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,366,NONE,BEAM,80-89,1,36F3,3B2,BT2,NONE,O15M,2009
IIA,4,DEU,188,NONE,BEAM,16-31,1,36F7,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,405,NONE,BEAM,16-31,1,36F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,461,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,78,NONE,BEAM,16-31,1,38F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,16,NONE,BEAM,16-31,1,39F7,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,274,NONE,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DEU,137,NONE,BEAM,16-31,1,40F7,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DNK,14,DNK_NONE,BEAM,100-119,1,42F8,3B2,BT2,NONE,O10T15M,2009
IIA,4,DNK,134,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,39F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DNK,169,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,41F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,DNK,496,DNK_TBB_CRU_16-31_0_0,BEAM,16-31,1,42F8,3B2,BEAM,NONE,O10T15M,2009
IIA,4,ENG,3022,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,O10T15M,2009
IIA,4,ENG,42,NONE,BEAM,16-31,1,34F1,3B2,BEAM,NONE,O10T15M,2009
IIA,4,ENG,2196,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,O10T15M,2009
IIA,4,ENG,600,NONE,BEAM,16-31,1,36F0,3B2,BEAM,NONE,O10T15M,2009
IIA,4,FRA,65,TBB_CRU_100-119_0_0,BEAM,100-119,1,31F1,3B2,BT2,NONE,O10T15M,2009
IIA,4,FRA,12,TBB_DEF_100-119_0_0,BEAM,100-119,1,31F1,3B2,BT2,NONE,O10T15M,2009
IIA,4,FRA,354,TBB_DEF_70-99_0_0,BEAM,80-89,1,31F1,3B2,BT2,NONE,O10T15M,2009
IIA,4,DEU,8,NONE,BEAM,16-31,1,37F8,3B2,BEAM,NONE,U10M,2009
IIA,4,ENG,1536,NONE,BEAM,16-31,1,34F0,3B2,BEAM,NONE,U10M,2009
IIA,4,NIR,97,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,48,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,66,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,28,NONE,DEM_SEINE,>=120,1,46E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,148,NONE,DEM_SEINE,>=120,1,47E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,24,NONE,DEM_SEINE,>=120,1,48E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,51,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,27,NONE,DEM_SEINE,>=120,1,49E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,147,NONE,DEM_SEINE,>=120,1,49F1,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,55,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,NIR,27,NONE,DEM_SEINE,>=120,1,51F1,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,90,NONE,DEM_SEINE,>=120,1,44E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,186,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,394,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,467,NONE,DEM_SEINE,>=120,1,45E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,558,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,12,NONE,DEM_SEINE,>=120,1,45E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,12,NONE,DEM_SEINE,>=120,1,46E6,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,85,NONE,DEM_SEINE,>=120,1,46E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,141,NONE,DEM_SEINE,>=120,1,46E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,14,NONE,DEM_SEINE,>=120,1,47E6,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,28,NONE,DEM_SEINE,>=120,1,47E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,170,NONE,DEM_SEINE,>=120,1,49E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,58,NONE,DEM_SEINE,>=120,1,49E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,83,NONE,DEM_SEINE,>=120,1,50E7,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,125,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,>=120,1,50F1,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,100-119,1,44E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,100-119,1,46E8,3B2,TR1,CPART13B,O15M,2009
IIA,4,SCO,60,NONE,DEM_SEINE,100-119,1,50E9,3B2,TR1,CPART13B,O15M,2009
IIA,4,ENG,15,NONE,DEM_SEINE,>=120,1,38F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,78,NONE,DEM_SEINE,>=120,1,39E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,15,NONE,DEM_SEINE,>=120,1,39F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,24,NONE,DEM_SEINE,>=120,1,48E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,48,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,48,NONE,DEM_SEINE,>=120,1,49E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,96,NONE,DEM_SEINE,100-119,1,49E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,80,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,288,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,28,NONE,DEM_SEINE,>=120,1,47E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,28,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,28,NONE,DEM_SEINE,>=120,1,49F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,NIR,28,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,30,NONE,DEM_SEINE,>=120,1,42F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,62,NONE,DEM_SEINE,>=120,1,42F5,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,66,NONE,DEM_SEINE,>=120,1,43E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,197,NONE,DEM_SEINE,>=120,1,43F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,192,NONE,DEM_SEINE,>=120,1,43F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,>=120,1,44E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,523,NONE,DEM_SEINE,>=120,1,44E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,655,NONE,DEM_SEINE,>=120,1,44E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,420,NONE,DEM_SEINE,>=120,1,44F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,31,NONE,DEM_SEINE,>=120,1,44F3,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,22,NONE,DEM_SEINE,>=120,1,45E6,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,216,NONE,DEM_SEINE,>=120,1,45E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,642,NONE,DEM_SEINE,>=120,1,45E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,30,NONE,DEM_SEINE,>=120,1,45E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,67,NONE,DEM_SEINE,>=120,1,46E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,266,NONE,DEM_SEINE,>=120,1,46E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,167,NONE,DEM_SEINE,>=120,1,46F2,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,67,NONE,DEM_SEINE,>=120,1,46F3,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,142,NONE,DEM_SEINE,>=120,1,47E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,506,NONE,DEM_SEINE,>=120,1,47E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,259,NONE,DEM_SEINE,>=120,1,47F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,238,NONE,DEM_SEINE,>=120,1,47F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,34,NONE,DEM_SEINE,>=120,1,47F2,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,>=120,1,48E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,551,NONE,DEM_SEINE,>=120,1,48E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,1652,NONE,DEM_SEINE,>=120,1,48E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,243,NONE,DEM_SEINE,>=120,1,48F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,695,NONE,DEM_SEINE,>=120,1,48F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,157,NONE,DEM_SEINE,>=120,1,48F2,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,1021,NONE,DEM_SEINE,>=120,1,49E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,657,NONE,DEM_SEINE,>=120,1,49E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,884,NONE,DEM_SEINE,>=120,1,49E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,345,NONE,DEM_SEINE,>=120,1,49F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,311,NONE,DEM_SEINE,>=120,1,49F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,655,NONE,DEM_SEINE,>=120,1,49F2,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,369,NONE,DEM_SEINE,>=120,1,50E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,>=120,1,50E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,1466,NONE,DEM_SEINE,>=120,1,50E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,507,NONE,DEM_SEINE,>=120,1,50F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,92,NONE,DEM_SEINE,>=120,1,50F1,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,398,NONE,DEM_SEINE,>=120,1,50F2,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,176,NONE,DEM_SEINE,>=120,1,50F3,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,36,NONE,DEM_SEINE,>=120,1,51F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,18,NONE,DEM_SEINE,100-119,1,43E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,61,NONE,DEM_SEINE,100-119,1,44E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,30,NONE,DEM_SEINE,100-119,1,44E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,61,NONE,DEM_SEINE,100-119,1,46E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,27,NONE,DEM_SEINE,100-119,1,47E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,12,NONE,DEM_SEINE,100-119,1,47E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,24,NONE,DEM_SEINE,100-119,1,48E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,240,NONE,DEM_SEINE,100-119,1,48E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,147,NONE,DEM_SEINE,100-119,1,49E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,39,NONE,DEM_SEINE,100-119,1,49E8,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,96,NONE,DEM_SEINE,100-119,1,49E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,27,NONE,DEM_SEINE,100-119,1,49F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,147,NONE,DEM_SEINE,100-119,1,50E7,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,296,NONE,DEM_SEINE,100-119,1,50E9,3B2,TR1,CPART13C,O15M,2009
IIA,4,SCO,82,NONE,DEM_SEINE,100-119,1,50F0,3B2,TR1,CPART13C,O15M,2009
IIA,4,ENG,508,NONE,BEAM,80-89,1,36F4,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,60,NONE,BEAM,80-89,1,36F5,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,24,NONE,BEAM,80-89,1,37F0,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,270,NONE,BEAM,80-89,1,37F2,3B2,BT2,NONE,O15M,2009
IIA,4,ENG,173,NONE,BEAM,80-89,1,37F3,3B2,BT2,NONE,O15M,2009
